params/n_steps,params/n_epochs,params/use_sde,params/verbose,time/time_elapsed,params/max_grad_norm,params/gamma,params/rollout_buffer_class,time/total_timesteps,params/learning_rate,params/clip_range,params/rollout_buffer_kwargs,time/iterations,rollout/ep_len_mean,time/fps,params/_init_setup_model,params/vf_coef,params/normalize_advantage,params/sde_sample_freq,params/device,params/policy_kwargs,params/seed,params/ent_coef,params/policy,mean_reward,params/stats_window_size,params/batch_size,params/gae_lambda,rollout/ep_rew_mean,params/clip_range_vf,train/explained_variance,train/learning_rate,train/value_loss,train/approx_kl,train/policy_gradient_loss,train/clip_range,train/loss,train/clip_fraction,train/entropy_loss,train/n_updates,eval/mean_ep_length,eval/mean_reward
,,,,31360,,,,427500,,,,570,15.0,13,,,,,,,,,,1.4800982,,,,1.41088685,,-0.05960357189178467,8.933125e-05,0.12220172087351482,0.0117688365,-0.02699892012431384,0.2,-0.019742168486118317,0.1230222227362295,-1.0333104451497397,17070,,
,,,,31412,,,,428250,,,,571,15.0,13,,,,,,,,,,1.3430197,,,,1.42727991,,0.15601235628128052,8.931250000000001e-05,0.12015145172675451,0.012306049,-0.024966291471343074,0.2,-0.019780218601226807,0.1228444448284184,-1.027044375737508,17100,,
,,,,31462,,,,429000,,,,572,15.0,13,,,,,,,,,,1.2928667,,,,1.32821239,,0.0817711353302002,8.929375000000001e-05,0.0686898020406564,0.013755251,-0.02646611802936015,0.2,-0.04624310880899429,0.11942222310851018,-1.0226861476898192,17130,,
,,,,31512,,,,429750,,,,573,15.0,13,,,,,,,,,,1.1462009,,,,1.22007881,,0.15606540441513062,8.9275e-05,0.288503294189771,0.009477692,-0.02621329460169915,0.2,0.05606436729431152,0.1306222217467924,-1.0268482049306233,17160,,
,,,,,,,,430000,,,,,,,,,,,,,,,,,,,,,,0.14262133836746216,8.925625e-05,0.2190735012292862,0.014277744,-0.03185027659186161,0.2,0.015980198979377747,0.17808888716002305,-1.040069548288981,17190,15.0,1.4174888372421264
,,,,31567,,,,430500,,,,574,15.05,13,,,,,,,,,,1.3122165,,,,1.1832786699999998,,,,,,,,,,,,,
,,,,31616,,,,431250,,,,575,15.05,13,,,,,,,,,,1.2293363,,,,1.28069746,,0.14672255516052246,8.923750000000001e-05,0.31012706955273944,0.009839684,-0.031193079358215137,0.2,0.05263429135084152,0.15079999963442484,-1.0051738778750101,17220,,
,,,,31665,,,,432000,,,,576,15.0,13,,,,,,,,,,1.4881034,,,,1.39438489,,0.18684369325637817,8.921875e-05,0.14135839243729909,0.012119227,-0.02493454723207075,0.2,-0.00870734453201294,0.17084444606055815,-1.0119744102160135,17250,,
,,,,31714,,,,432750,,,,577,15.0,13,,,,,,,,,,1.324131,,,,1.31667709,,0.16556239128112793,8.92e-05,0.15411182741324106,0.008997749,-0.025615014704772173,0.2,0.00218915194272995,0.1466222228948027,-1.0072239955266318,17280,,
,,,,31764,,,,433500,,,,578,15.0,13,,,,,,,,,,1.3000865,,,,1.3746738000000003,,0.20576387643814087,8.918125e-05,0.20313001622756321,0.011279903,-0.028901965270988227,0.2,0.016440868377685547,0.11133333307225257,-0.9966566979885101,17310,,
,,,,31813,,,,434250,,,,579,15.0,13,,,,,,,,,,1.3539053,,,,1.4271295700000002,,-0.042282700538635254,8.91625e-05,0.08787938455740611,0.02145363,-0.025450874290460074,0.2,-0.0331827737390995,0.18724444340914487,-1.0145401616891225,17340,,
,,,,,,,,435000,,,,,,,,,,,,,,,,1.398127,,,,,,0.08091694116592407,8.914375000000001e-05,0.17596303820610046,0.011715121,-0.025230467286912982,0.2,0.0013697892427444458,0.11386666698381305,-0.9918786942958832,17370,15.0,1.6234995365142821
,,,,31869,,,,435000,,,,580,15.0,13,,,,,,,,,,,,,,1.3654267299999998,,,,,,,,,,,,,
,,,,31919,,,,435750,,,,581,15.05,13,,,,,,,,,,1.3101757,,,,1.3332325900000002,,-0.03870570659637451,8.912500000000001e-05,0.1267562749485175,0.011325312,-0.0285843357596029,0.2,-0.019308406859636307,0.11564444415271283,-1.0051800231138865,17400,,
,,,,31968,,,,436500,,,,582,15.05,13,,,,,,,,,,1.3232116,,,,1.26492213,,-0.030864477157592773,8.910625e-05,0.22948112537463505,0.010465143,-0.029264244388540563,0.2,0.030010893940925598,0.11320000030100345,-1.0122304360071819,17430,,
,,,,32018,,,,437250,,,,583,15.0,13,,,,,,,,,,1.3823072,,,,1.33258249,,0.12493813037872314,8.90875e-05,0.24413045545419057,0.014341411,-0.03136555444397444,0.2,0.03543010354042053,0.1701333333660538,-1.0203011830647786,17460,,
,,,,32069,,,,438000,,,,584,15.0,13,,,,,,,,,,1.4070507,,,,1.4163446299999998,,0.062077343463897705,8.906874999999999e-05,0.07802575503786405,0.009006327,-0.02409600895417133,0.2,-0.03969714045524597,0.0768000004425024,-1.016639486948649,17490,,
,,,,32118,,,,438750,,,,585,15.0,13,,,,,,,,,,1.3516436,,,,1.3822712199999998,,0.05104541778564453,8.905e-05,0.08012759039799372,0.011718751,-0.028944799139992216,0.2,-0.04313266649842262,0.1052888895617798,-0.9846324602762858,17520,,
,,,,32166,,,,439500,,,,586,15.0,13,,,,,,,,,,1.3527861,,,,1.34260377,,0.002655029296875,8.903125e-05,0.1715775340795517,0.010251381,-0.023568814928188107,0.2,0.011177480220794678,0.09893333393459519,-1.0087305426597595,17550,,
,,,,,,,,440000,,,,,,,,,,,,,,,,1.4277833,,,,,,0.054884374141693115,8.90125e-05,0.09364631672700247,0.012159176,-0.029100631404895754,0.2,-0.038953881710767746,0.12151111190517744,-1.0138710697491964,17580,15.0,1.6160537958145142
,,,,32221,,,,440250,,,,587,15.05,13,,,,,,,,,,,,,,1.4112778899999998,,,,,,,,,,,,,
,,,,32271,,,,441000,,,,588,15.05,13,,,,,,,,,,1.4230679,,,,1.46603102,,0.05811208486557007,8.899375e-05,0.08869875892996788,0.014815047,-0.02311649123109462,0.2,-0.029351837933063507,0.15062222150930513,-0.9999140997727712,17610,,
,,,,32322,,,,441750,,,,589,15.0,13,,,,,,,,,,1.3954101,,,,1.3062287700000002,,0.0012753009796142578,8.897500000000001e-05,0.09485667273402214,0.013870863,-0.02654133567002912,0.2,-0.034858182072639465,0.132888888544403,-1.0259947776794434,17640,,
,,,,32372,,,,442500,,,,590,15.0,13,,,,,,,,,,1.1987424,,,,1.2971989200000003,,-0.05534660816192627,8.895625000000001e-05,0.2713666260242462,0.012160693,-0.027760547607154074,0.2,0.04483193904161453,0.10422222235550484,-1.0038407643636067,17670,,
,,,,32423,,,,443250,,,,591,15.0,13,,,,,,,,,,1.3661089,,,,1.3648984400000002,,-0.08980047702789307,8.893750000000001e-05,0.11619264433781305,0.013172734,-0.025444901324229125,0.2,-0.01865560933947563,0.12911111161423225,-1.0164779822031658,17700,,
,,,,32473,,,,444000,,,,592,15.0,13,,,,,,,,,,1.2250637,,,,1.2847940199999999,,-0.014135122299194336,8.891875e-05,0.14969527026017507,0.012925374,-0.029404839524357677,0.2,-0.009129077196121216,0.13351111085309336,-1.0450838724772136,17730,,
,,,,32522,,,,444750,,,,593,15.0,13,,,,,,,,,,1.404257,,,,1.2224230300000003,,0.012922227382659912,8.89e-05,0.18742164075374604,0.016093064,-0.02669366987613547,0.2,0.012957461178302765,0.14373333202674984,-1.0427390933036804,17760,,
,,,,,,,,445000,,,,,,,,,,,,,,,,,,,,,,-0.0006835460662841797,8.888125e-05,0.2429609129826228,0.01101194,-0.030412728163289535,0.2,0.03455282747745514,0.11995555631195505,-1.035489765803019,17790,15.0,1.6240594387054443
,,,,32577,,,,445500,,,,594,15.05,13,,,,,,,,,,1.1071308,,,,1.2502066599999997,,,,,,,,,,,,,
,,,,32626,,,,446250,,,,595,15.05,13,,,,,,,,,,1.2364242,,,,1.2809793000000003,,0.023721396923065186,8.88625e-05,0.13859443118174872,0.011475333,-0.03144201485658478,0.2,-0.01900850236415863,0.14160000005116066,-1.0183422883351645,17820,,
,,,,32674,,,,447000,,,,596,15.0,13,,,,,,,,,,1.3032788,,,,1.22386335,,0.014550387859344482,8.884375e-05,0.22312285602092743,0.011960006,-0.031535674608312546,0.2,0.01941932737827301,0.1204444436977307,-1.031028191248576,17850,,
,,,,32722,,,,447750,,,,597,15.0,13,,,,,,,,,,1.3940163,,,,1.33262654,,0.0664452314376831,8.8825e-05,0.25174831549326576,0.013723213,-0.032282700910212264,0.2,0.026241563260555267,0.1523555561279257,-1.0227389216423035,17880,,
,,,,32773,,,,448500,,,,598,15.0,13,,,,,,,,,,1.3494995,,,,1.3573243200000003,,0.22645890712738037,8.880625000000001e-05,0.12045297722021739,0.013783475,-0.02315742271693629,0.2,-0.0197809636592865,0.14031111068713167,-1.0348064223925273,17910,,
,,,,32823,,,,449250,,,,599,15.0,13,,,,,,,,,,1.3722064,,,,1.35622841,,0.2514609694480896,8.878750000000001e-05,0.19386489291985828,0.016618041,-0.029264058192984936,0.2,0.008738815784454346,0.13742222256648043,-1.0064840614795685,17940,,
,,,,,,,,450000,,,,,,,,,,,,,,,,1.3439232,,,,,,-0.22917306423187256,8.876875000000001e-05,0.07344837039709091,0.019822177,-0.03403516935556088,0.2,-0.05300457775592804,0.20217777662910522,-1.0191158493359884,17970,15.0,1.6158996105194092
,,,,32878,,,,450000,,,,600,15.0,13,,,,,,,,,,,,,,1.40338956,,,,,,,,,,,,,
,,,,32927,,,,450750,,,,601,15.05,13,,,,,,,,,,1.3748865,,,,1.3743937099999999,,0.05843806266784668,8.875e-05,0.15954695492982865,0.011881633,-0.027659923949216805,0.2,-0.0029829740524291992,0.16982222328272958,-1.0002482136090596,18000,,
,,,,32977,,,,451500,,,,602,15.05,13,,,,,,,,,,1.3005002,,,,1.32195725,,0.01808798313140869,8.873125e-05,0.1578070615728696,0.015959287,-0.028150173980494367,0.2,-0.006821207702159882,0.15208888941754897,-1.0019469201564788,18030,,
,,,,33026,,,,452250,,,,603,15.0,13,,,,,,,,,,1.3027688,,,,1.23833287,,-0.04830574989318848,8.87125e-05,0.19190887610117593,0.016509302,-0.032569019385685925,0.2,0.002758719027042389,0.13417777844394246,-0.9845519622166952,18060,,
,,,,33074,,,,453000,,,,604,15.0,13,,,,,,,,,,1.2291201,,,,1.29228797,,0.11479949951171875,8.869375e-05,0.22637985746065775,0.012033211,-0.033802703578314844,0.2,0.01371368020772934,0.1715555564733222,-1.003369434674581,18090,,
,,,,33124,,,,453750,,,,605,15.0,13,,,,,,,,,,1.4274395,,,,1.4168118099999998,,0.061952948570251465,8.8675e-05,0.0835680385430654,0.012397034,-0.03255401664767413,0.2,-0.04973302409052849,0.1438666669651866,-0.9681151270866394,18120,,
,,,,33173,,,,454500,,,,606,15.0,13,,,,,,,,,,1.4752336,,,,1.47244856,,0.04086703062057495,8.865625e-05,0.06286498308181762,0.013758176,-0.029567750983912924,0.2,-0.05110609903931618,0.12106666639447212,-0.9837850471337636,18150,,
,,,,,,,,455000,,,,,,,,,,,,,,,,1.395224,,,,,,0.02196335792541504,8.86375e-05,0.09490051195025444,0.01807152,-0.025302286295654865,0.2,-0.02521492913365364,0.18760000044324746,-1.01684250831604,18180,15.0,1.6245335340499878
,,,,33227,,,,455250,,,,607,15.05,13,,,,,,,,,,,,,,1.44531381,,,,,,,,,,,,,
,,,,33277,,,,456000,,,,608,15.05,13,,,,,,,,,,1.527599,,,,1.4504278499999999,,0.06067401170730591,8.861875000000001e-05,0.11339494188626607,0.011355112,-0.02718319319643907,0.2,-0.02135482057929039,0.15022222145150105,-1.006304572025935,18210,,
,,,,33327,,,,456750,,,,609,15.0,13,,,,,,,,,,1.1767248,,,,1.3221386000000002,,-0.00036334991455078125,8.860000000000001e-05,0.10767573962608973,0.013520348,-0.028509675557497498,0.2,-0.026554729789495468,0.20097777841923137,-1.0154027223587037,18240,,
,,,,33377,,,,457500,,,,610,15.0,13,,,,,,,,,,1.344151,,,,1.2811263100000003,,0.08614426851272583,8.858125e-05,0.23504917323589325,0.013663066,-0.030678839586281963,0.2,0.01888364553451538,0.12097777722713848,-1.0383235971132914,18270,,
,,,,33426,,,,458250,,,,611,15.0,13,,,,,,,,,,1.4947486,,,,1.40819697,,-0.07572317123413086,8.85625e-05,0.16637291461229325,0.011310392,-0.02424353447929022,0.2,0.007301390171051025,0.14311111057177187,-1.0110144237677257,18300,,
,,,,33477,,,,459000,,,,612,15.0,13,,,,,,,,,,1.4071983,,,,1.41505605,,0.071266770362854,8.854375e-05,0.11309135556221009,0.00938619,-0.03022320029590695,0.2,-0.027379166334867477,0.13293333277106284,-1.01195068359375,18330,,
,,,,33526,,,,459750,,,,613,15.0,13,,,,,,,,,,1.4566275,,,,1.39107445,,-0.03076958656311035,8.8525e-05,0.11387582321961721,0.015753279,-0.02763357403932346,0.2,-0.026699315756559372,0.15066666683803,-1.0395374814669291,18360,,
,,,,,,,,460000,,,,,,,,,,,,,,,,,,,,,,-0.024899840354919434,8.850625e-05,0.17295556763807932,0.022141362,-0.027120466467676015,0.2,0.00527634471654892,0.15288888860183458,-1.0635754187901816,18390,15.0,1.4207955718040466
,,,,33581,,,,460500,,,,614,15.05,13,,,,,,,,,,1.3427708,,,,1.3897016400000002,,,,,,,,,,,,,
,,,,33630,,,,461250,,,,615,15.05,13,,,,,,,,,,1.335236,,,,1.3484335800000002,,-0.0031652450561523438,8.84875e-05,0.1190719132622083,0.019965265,-0.03091993755778919,0.2,-0.023961175233125687,0.18968889030317465,-1.0829774498939515,18420,,
,,,,33679,,,,462000,,,,616,15.0,13,,,,,,,,,,1.2695863,,,,1.2857031,,0.05081510543823242,8.846875e-05,0.15696172018845875,0.014104133,-0.03269679111385102,0.2,-0.014225438237190247,0.15133333342770736,-1.0211064577102662,18450,,
,,,,33728,,,,462750,,,,617,15.0,13,,,,,,,,,,1.3005105,,,,1.3114894300000004,,0.3787298798561096,8.845000000000001e-05,0.16186502774556477,0.013208595,-0.03146245041390259,0.2,-0.006107941269874573,0.19591111241995046,-1.0468196392059326,18480,,
,,,,33778,,,,463500,,,,618,15.0,13,,,,,,,,,,1.4231229,,,,1.40306088,,0.060197651386260986,8.843125000000001e-05,0.19476122905810675,0.014202213,-0.030197796405976026,0.2,0.004877276718616486,0.15555555570560198,-1.0335237423578898,18510,,
,,,,33827,,,,464250,,,,619,15.0,13,,,,,,,,,,1.4754659,,,,1.4973416400000006,,0.0221787691116333,8.84125e-05,0.0958780271311601,0.016518466,-0.027167870586717293,0.2,-0.03009895607829094,0.15955555560067297,-0.9933487931887309,18540,,
,,,,,,,,465000,,,,,,,,,,,,,,,,1.3976738,,,,,,-0.0603257417678833,8.839375e-05,0.08520852451523145,0.010578744,-0.024222696228656502,0.2,-0.02749326080083847,0.16248888817305365,-0.994462639093399,18570,15.0,1.2260443091392517
,,,,33881,,,,465000,,,,620,15.0,13,,,,,,,,,,,,,,1.42109707,,,,,,,,,,,,,
,,,,33931,,,,465750,,,,621,15.05,13,,,,,,,,,,1.3469025,,,,1.3604167099999998,,-0.01705312728881836,8.8375e-05,0.26323131620883944,0.011056069,-0.02901688095672676,0.2,0.04467439651489258,0.14120000023394824,-1.0156435330708822,18600,,
,,,,33980,,,,466500,,,,622,15.05,13,,,,,,,,,,1.4028168,,,,1.40021785,,-0.07230639457702637,8.835625000000001e-05,0.12868531346321105,0.024532437,-0.02988587027854391,0.2,-0.017291493713855743,0.22844444535051783,-1.0248812516530355,18630,,
,,,,34031,,,,467250,,,,623,15.0,13,,,,,,,,,,1.445342,,,,1.38764238,,0.024944543838500977,8.83375e-05,0.0806870254377524,0.0111220945,-0.029274251563329655,0.2,-0.03914540633559227,0.16088888890420397,-0.9896034022172292,18660,,
,,,,34079,,,,468000,,,,624,15.0,13,,,,,,,,,,1.3286034,,,,1.3781336,,0.02594316005706787,8.831875e-05,0.1274497759838899,0.012326365,-0.031692515225853354,0.2,-0.02067568525671959,0.11759999939240515,-0.9924377759297689,18690,,
,,,,34128,,,,468750,,,,625,15.0,13,,,,,,,,,,1.3715982,,,,1.4060873699999996,,0.028425097465515137,8.83e-05,0.16231691340605417,0.012045833,-0.02320893663045851,0.2,0.006061643362045288,0.11057777795164535,-0.9972898602485657,18720,,
,,,,34177,,,,469500,,,,626,15.0,13,,,,,,,,,,1.3470885,,,,1.32344819,,0.12034863233566284,8.828125000000001e-05,0.09501086746652922,0.013749689,-0.027385379257591207,0.2,-0.03291041776537895,0.1259999989842375,-0.9712439596652984,18750,,
,,,,,,,,470000,,,,,,,,,,,,,,,,1.3621494,,,,,,-0.00524747371673584,8.826250000000001e-05,0.27177038888136545,0.013107896,-0.02667860004121644,0.2,0.04674627631902695,0.08537777685560285,-0.9817755500475566,18780,15.0,1.6185844182968139
,,,,34232,,,,470250,,,,627,15.05,13,,,,,,,,,,,,,,1.3351629,,,,,,,,,,,,,
,,,,34280,,,,471000,,,,628,15.05,13,,,,,,,,,,1.486617,,,,1.4041814199999998,,0.04911231994628906,8.824375e-05,0.10502627318104109,0.011839695,-0.0212119968694014,0.2,-0.018390409648418427,0.14511111062020063,-0.9629391352335612,18810,,
,,,,34330,,,,471750,,,,629,15.0,13,,,,,,,,,,1.2127179,,,,1.3200290000000001,,0.07977676391601562,8.8225e-05,0.1257253408432007,0.01009957,-0.023845733974097942,0.2,-0.014305491000413895,0.1298222225004186,-1.0258343060811361,18840,,
,,,,34379,,,,472500,,,,630,15.0,13,,,,,,,,,,1.4057035,,,,1.3446068199999999,,-0.01775646209716797,8.820624999999999e-05,0.18532705157995225,0.01282867,-0.032593897443885626,0.2,0.002100221812725067,0.1444444447134932,-1.005543770392736,18870,,
,,,,34428,,,,473250,,,,631,15.0,13,,,,,,,,,,1.1951519,,,,1.3291411100000001,,0.0051261186599731445,8.818750000000001e-05,0.08374471118052801,0.012974261,-0.02588096987514031,0.2,-0.03474560007452965,0.15088888759880018,-1.0189669847488403,18900,,
,,,,34476,,,,474000,,,,632,15.0,13,,,,,,,,,,1.422216,,,,1.3188562799999999,,0.01721978187561035,8.816875e-05,0.2445621038476626,0.016946295,-0.03499454233418741,0.2,0.017672516405582428,0.1499555547721684,-1.019639825820923,18930,,
,,,,34525,,,,474750,,,,633,15.0,13,,,,,,,,,,1.3431696,,,,1.3731213599999998,,-0.45121729373931885,8.815e-05,0.09768006230394045,0.013115241,-0.031007247346815554,0.2,-0.04537177085876465,0.14124444468567768,-1.0075108349323272,18960,,
,,,,,,,,475000,,,,,,,,,,,,,,,,,,,,,,0.017741918563842773,8.813125e-05,0.08873235632975897,0.013822066,-0.03260203735658693,0.2,-0.046812504529953,0.15279999976822486,-1.0636251131693522,18990,15.0,1.6203551054000855
,,,,34580,,,,475500,,,,634,15.05,13,,,,,,,,,,1.4860051,,,,1.3991508400000001,,,,,,,,,,,,,
,,,,34629,,,,476250,,,,635,15.05,13,,,,,,,,,,1.2594647,,,,1.3626328500000002,,-0.019421815872192383,8.811250000000001e-05,0.11126033837596576,0.019001098,-0.02891402588935777,0.2,-0.02710549160838127,0.15559999923376988,-1.0463570992151896,19020,,
,,,,34678,,,,477000,,,,636,15.0,13,,,,,,,,,,1.3111905,,,,1.2999958199999997,,0.0159035325050354,8.809375000000001e-05,0.14496112763881683,0.010754523,-0.032972731256195244,0.2,-0.019207417964935303,0.12071111171195904,-1.02050009171168,19050,,
,,,,34726,,,,477750,,,,637,15.0,13,,,,,,,,,,1.3392444,,,,1.30595471,,0.04171311855316162,8.807500000000001e-05,0.1330758738021056,0.013365634,-0.030968555398513033,0.2,-0.022531922906637192,0.13342222093294065,-1.012066407998403,19080,,
,,,,34774,,,,478500,,,,638,15.0,13,,,,,,,,,,1.352842,,,,1.3771794299999995,,-0.025342106819152832,8.805625000000002e-05,0.17770072271426518,0.010509919,-0.028020620968151427,0.2,-0.0028619766235351562,0.09906666711904108,-1.0159810622533163,19110,,
,,,,35353,,,,479250,,,,639,15.0,13,,,,,,,,,,1.3925313,,,,1.4021571600000002,,-0.09531295299530029,8.80375e-05,0.09775213897228241,0.0151524395,-0.02633619401958877,0.2,-0.03482228145003319,0.15786666707135738,-1.0241329391797385,19140,,
,,,,,,,,480000,,,,,,,,,,,,,,,,1.2674488,,,,,,-0.055016398429870605,8.801875000000001e-05,0.13401012321313222,0.012691577,-0.031480485986524975,0.2,-0.025558214634656906,0.12880000011064113,-1.0314003348350524,19170,15.0,1.621947169303894
,,,,35841,,,,480000,,,,640,15.0,13,,,,,,,,,,,,,,1.26929122,,,,,,,,,,,,,
,,,,35889,,,,480750,,,,641,15.05,13,,,,,,,,,,1.344164,,,,1.2752481599999999,,0.029161572456359863,8.8e-05,0.22650387585163118,0.015117582,-0.032227121789091186,0.2,0.01670699566602707,0.14600000091207524,-1.0059322555859884,19200,,
,,,,35937,,,,481500,,,,642,15.05,13,,,,,,,,,,1.313729,,,,1.3695370199999997,,0.06166309118270874,8.798125e-05,0.0894759068886439,0.01071879,-0.030585235057284846,0.2,-0.04769815132021904,0.115155555618306,-0.9941226065158844,19230,,
,,,,35986,,,,482250,,,,643,15.0,13,,,,,,,,,,1.4264396,,,,1.4101125499999998,,-0.04793882369995117,8.79625e-05,0.12735050121943156,0.0077793584,-0.02394001388396654,0.2,-0.016107045114040375,0.09337777898181229,-0.9847477595011394,19260,,
,,,,36034,,,,483000,,,,644,15.0,13,,,,,,,,,,1.4237415,,,,1.4340489299999999,,0.02744513750076294,8.794375e-05,0.06814485689004263,0.015748095,-0.028578002260749535,0.2,-0.04834706708788872,0.15622222100694974,-0.9786109705766042,19290,,
,,,,36083,,,,483750,,,,645,15.0,13,,,,,,,,,,1.5246987,,,,1.4448094699999998,,0.004560649394989014,8.792500000000001e-05,0.07244821563363076,0.010780043,-0.03098041193220351,0.2,-0.05119762197136879,0.1360444435151294,-1.035911508401235,19320,,
,,,,36131,,,,484500,,,,646,15.0,13,,,,,,,,,,1.3011822,,,,1.3985967200000002,,-0.011697769165039062,8.790625e-05,0.06021401981512706,0.014113287,-0.03269230493507867,0.2,-0.058867961168289185,0.14155555671701828,-1.0113820950190227,19350,,
,,,,,,,,485000,,,,,,,,,,,,,,,,1.4149572,,,,,,0.0023821592330932617,8.788750000000002e-05,0.13882317394018173,0.011163262,-0.02892302306644205,0.2,-0.015927262604236603,0.10239999948535114,-1.012899152437846,19380,15.0,1.6254115581512452
,,,,36184,,,,485250,,,,647,15.05,13,,,,,,,,,,,,,,1.3629916200000003,,,,,,,,,,,,,
,,,,36233,,,,486000,,,,648,15.05,13,,,,,,,,,,1.2900887,,,,1.3321073000000003,,0.05119961500167847,8.786875e-05,0.11416528398791949,0.01252747,-0.025146956520610372,0.2,-0.018263105303049088,0.13888888961325088,-0.9979095538457234,19410,,
,,,,36281,,,,486750,,,,649,15.0,13,,,,,,,,,,1.3636512,,,,1.3423978000000003,,-0.006461024284362793,8.785000000000001e-05,0.23329449047644932,0.013458987,-0.032317676121141344,0.2,0.025803446769714355,0.11600000050384551,-1.0078044652938842,19440,,
,,,,36330,,,,487500,,,,650,15.0,13,,,,,,,,,,1.5473702,,,,1.47571412,,0.04801863431930542,8.783125e-05,0.10947378526131311,0.014902124,-0.030615215012431148,0.2,-0.02912379801273346,0.19711111024953426,-1.00021484096845,19470,,
,,,,36378,,,,488250,,,,651,15.0,13,,,,,,,,,,1.396019,,,,1.4404573600000001,,-0.0226747989654541,8.78125e-05,0.08390461107095083,0.016711257,-0.02297749400606589,0.2,-0.027971256524324417,0.2160888905947407,-1.0026379148165385,19500,,
,,,,36426,,,,489000,,,,652,15.0,13,,,,,,,,,,1.3719239,,,,1.39056166,,0.009906768798828125,8.779375e-05,0.09135874286293984,0.009972698,-0.03067960082830655,0.2,-0.04315643757581711,0.12048888882466903,-1.032143481572469,19530,,
,,,,36476,,,,489750,,,,653,15.0,13,,,,,,,,,,1.2620641,,,,1.3216292999999997,,0.10093319416046143,8.7775e-05,0.0840022603670756,0.015763521,-0.031261400787077,0.2,-0.0407526008784771,0.1717777765976886,-0.9728764315446218,19560,,
,,,,,,,,490000,,,,,,,,,,,,,,,,,,,,,,-0.028949499130249023,8.775625000000001e-05,0.31149278581142426,0.012739815,-0.02866678913012147,0.2,0.05815984308719635,0.11368888869571189,-0.9720515688260396,19590,15.0,1.624079179763794
,,,,36531,,,,490500,,,,654,15.05,13,,,,,,,,,,1.4045788,,,,1.33216511,,,,,,,,,,,,,
,,,,36581,,,,491250,,,,655,15.05,13,,,,,,,,,,1.4077553,,,,1.43369463,,0.030324816703796387,8.773750000000001e-05,0.11056096230943997,0.011328862,-0.027121973867310818,0.2,-0.023671351373195648,0.16533333444967865,-0.9750233352184295,19620,,
